id,Name
17476,M . Petrus Crugerus
17477,M . Pescartes
17478,Modistaa
17479,M . Perpenna
17480,M . Peerus
17481,NESTO FALCONIO
17482,M . Paulus Venetus
17483,Ludovicus Montaltius
17484,Nesto
17485,M . PABbè Hauûv
17486,Nessi Centauri
17487,M . PAbbè Hatir
17488,M . P1CTET
17489,Modognotus
17490,Modtsliæ
17491,Nesorũnos
17492,Nesorinam
17493,M . P . Van Mussehenbroëch
17494,Ludovicus Nicolaum V
17495,LUDOVICO MA
17496,Ludovici Lucenii
17497,Newtnum
17498,Modestius Cicero
17499,Nettònianae
17500,Ludovicus Gardinius
17501,M . Phil
17502,Nettonian
17503,Ludovicus Hauenreuterus
17504,Ludovicum Jacobum
17505,LUDOVICI JUSTI
17506,Netorij
17507,Netonianæ
17508,Ludovicus Keplerus
17509,Netoniani
17510,Netono Princ
17511,Ludovicus la Forge
17512,M . Pettum
17513,Modernus
17514,Netont
17515,Netisfitas
17516,Netetonus
17517,Netericus
17518,netarum
17519,Modesia
17520,Netand
17521,Neto
17522,Nesuss
17523,Modesii
17524,Nestosii
17525,M . Petsi de Rivo
17526,Ludovicus Lavaterus
17527,M . PETRO FuNc CI0
17528,M . P . Massuet
17529,Moerrettui
17530,Ludovicus Nycl
17531,Nesloris
17532,Neritò
17533,M . Musohenbroeecle
17534,Ludovico ThomassinoPresbytero
17535,Nerisibopinio
17536,Ludovico Tiletano
17537,Ludovico undecimo
17538,Mofta
17539,nerio
17540,Nergal
17541,Ludovicus Vairus
17542,Neressarium
17543,Nereronus
17544,Mog
17545,M . Muschenbroëel
17546,moGaleni de Galeu
17547,M . Muschenbroécel
17548,Nerea
17549,Neqwtoni Princ
17550,M . Muschenbroèol
17551,Mogisito
17552,Ludovicum Viuem
17553,M . Muschenbroèel
17554,Neq
17555,Nepvtanus
17556,Neptunus Franciscus Drake
17557,Mogon
17558,M . Muschenbroeclt
17559,Ludovicus X I V
17560,M . Muoschenbroëèc
17561,Nerochum
17562,Nerome
17563,M . Neander
17564,M . Néedham
17565,Nesiraes
17566,LUDOVICUS NYEL
17567,Nesiotius
17568,Nesiorium
17569,Ludovicus Oelenheinæ
17570,Nesiichatis
17571,M . OEORGIVS LIEB LERVS
17572,Moesieus
17573,Ludovico Pio Gall
17574,Nescichatiæ
17575,Ludovici Regis
17576,Ludovicus Renesse
17577,Moestiinus
17578,Ludovicus Rex
17579,Ludovicum Thomassinum
17580,Ludovici sancti
17581,Neré
17582,Nerys
17583,Ludovico Septalio
17584,Nervtono
17585,Ludovico Sfortiæ
17586,M . NFCKER
17587,M . NEW
17588,Moevii
17589,Mofis
17590,Ners
17591,Neronianæ
17592,Neronc
17593,Netucadnexaris
17594,Mocstlinus
17595,Moclus Phænicius
17596,Nevvt
17597,Mnizurim
17598,Mnndi
17599,Mnolfii
17600,NEW TONIANAMqde
17601,M . Porcius Cato
17602,M . Pomponius
17603,NEW TONT
17604,Ludouico Salici
17605,NEW TO νNI
17606,NEW T TONO
17607,Mnsi ur Hugens
17608,MnsstheobræLius
17609,NEW T ONVM
17610,NEW T ON O
17611,MoO RLANDO Anglo
17612,Moagneno
17613,Ludouicus Vartomanus
17614,Moagnesium
17615,NEVVTONVS HALLEIVS
17616,Ludouici X
17617,M . Piri de Rivo
17618,NEVVToNVS
17619,Nevvtonien
17620,Moah
17621,Moaior
17622,Ludouicus X Il
17623,Nevvtonianos
17624,Moajor
17625,Moal
17626,Mnesachi
17627,NEW TONU3
17628,Ludouicus Mescatus
17629,Ludouici Duren
17630,Newtlon
17631,Newtenianis
17632,Ludouicus Dugaidi
17633,Newtcnum
17634,M . Prerer
17635,NEWT O NO
17636,NEWsoNI
17637,MMenander
17638,Newrons
17639,NewrON<unk
17640,Newroni Princ
17641,Newro<unk>s
17642,Newro
17643,NEWONS
17644,M . Portio
17645,Mmod
17646,Newionus 3
17647,Ludouicus DuVerùm
17648,mMouery
17649,Newconi
17650,Ludouicus Granatensis
17651,Ludouicus Hornicaus
17652,Mmyuia
17653,Ludouici Insti
17654,Ludouici Lauateri
17655,NEW2 TON
17656,NEW TORNUM
17657,NEW TONVS
17658,Ludouico XIV
17659,Nevvitoniana
17660,Ludovicus Fromundus
17661,Ludouici à
17662,Ludovicus Carrè
17663,Ludovici Catamusti
17664,M . Philippi Costæ Mantuani
17665,Mocc us P . ofclsor
17666,Moccius Prof . Enburg B
17667,Neutcnus
17668,M . Philagrii le Roy
17669,Neusville
17670,Neustouiana
17671,Ludovicus Crotius
17672,Ludovicus Cælius Rodigin
17673,Neusius
17674,Neurton
17675,Neuotoni
17676,Mocenicus Phienplat
17677,Ludovico de Compiegne
17678,Ludovicus de la Cerda
17679,Ludovicus Dieu
17680,Mochus Cquem Huetius
17681,Ludovicus Duretus
17682,Mochus Phœ nicius
17683,Neueton
17684,Mockium
17685,Mockiuns
17686,Neuenibr
17687,Ludovicus Feuillèé
17688,Netwtoni
17689,Netvtoniane
17690,M . Philagrius Le Roy R . Soc
17691,Neutoniaræ
17692,Neutonienne
17693,M . Piccinardum
17694,Moaseclie
17695,Ludouicò Buccaserreo
17696,Moalleolus
17697,Nevrtoni Opt
17698,Ludouij cus
17699,Nevrt
17700,Nevoton
17701,Nevoch
17702,Ludouisi
17703,Nevionianum
17704,Nevionus
17705,LudoVi Savotiis
17706,Ludovie
17707,Moan
17708,Moasfttus
17709,Ludovici Buccaferei
17710,Nevium
17711,Ludovico Bavaro Imperatori
17712,Ludovicus Buccaete
17713,nEVELIVS
17714,M . pinus
17715,Neuwtrom
17716,Neuwtonuset
17717,Neuwtoniãnis
17718,Mobi
17719,Neuvtonianae
17720,Mobammedis
17721,M . PILLERE7
17722,Neuustonus
17723,Mogra
17724,Neptonianæ
17725,Nepotianum
17726,Nedvtoni
17727,nEGNAULT
17728,Negardo
17729,NegantScotus
17730,Negan
17731,Molebranchi
17732,Moletio
17733,Lulliftas
17734,Molfii
17735,Negaus
17736,Lullifticam
17737,Lulliftæ
17738,Molfsg
17739,Moliere
17740,Lulliom
17741,Molierio
17742,M . Levenhooc
17743,NEewTroNus
17744,Lullj
17745,NEeWTORUS
17746,Lulljj
17747,M . Leuvenhook
17748,Neeper
17749,Neentio
17750,Luma
17751,Molinam Ruvium
17752,Needhamio
17753,Lumano
17754,M . Leonhardo Kolero
17755,M . Lemery
17756,Lullianapropenit
17757,MOLARD
17758,M . Louver
17759,NEHEMIAM GREWIUM
17760,Lulafs
17761,M . lullius
17762,LULER
17763,NEIAE
17764,MOIVR æUs
17765,LULFINGER
17766,Nehemiæ Grevii
17767,M . lulius Cæsar
17768,M . Ludovicus
17769,Nehemiæ
17770,Nehemiam Greœ
17771,lulii Cæsaris
17772,Nehemias Greww
17773,Nehemias Grew Anglus
17774,Mojses
17775,lulii Pacii
17776,Nehemiam Grevv Anglum
17777,lulianus
17778,luliano Pelagiano
17779,MOIVREUS
17780,Moivreana
17781,Nehemia Grew
17782,M . Lucas Frider
17783,Lullius Suars Lul
17784,Moiũis
17785,Nehemes
17786,M . Lradic
17787,Moj
17788,Needbam
17789,MolinaDisputat
17790,M . M ERSENNO
17791,Lumirti
17792,Nebuls
17793,Lunicolæ
17794,Nebudcanezar
17795,Molinæus de C
17796,M . le Monnier
17797,M . le Marquis bE LCHoPI TAL
17798,Nebuchadnezzaris
17799,Lunins
17800,M . La Lande
17801,Nebucadnesar
17802,Nebrudius
17803,Lunsbergius
17804,Lunâ
17805,M . le Duc de Léui
17806,Nebrissenũt
17807,M . le Duc DE LEVI
17808,Nebridiuss
17809,Nebridins
17810,Mollasion
17811,Lunæ
17812,Luod
17813,Mollaston
17814,M . le Dr . LORIMER
17815,Nebridio Iib
17816,Luogicum
17817,Nebrum
17818,M . l ' Abbé de
17819,Moltfium
17820,Nebndium
17821,M . le président
17822,Neco
17823,Necctoni
17824,Molineuxio
17825,Molinani
17826,Lundgravii
17827,LUNDII
17828,NEDICTA
17829,Molineusium
17830,M . LEIBNITZ
17831,M . Laurentio Fabr icio
17832,Nedum
17833,Luneschlos
17834,Nectoni
17835,M . Laur
17836,Necterick
17837,Lungium
17838,Necoton
17839,Necellario
17840,Lunhæ
17841,Necolem
17842,Necipso
17843,Neciar
17844,M . Lambert
17845,Necher
17846,Molinzus Calvinista
17847,Nechepsum
17848,Nechan
17849,Lunicolarum
17850,Nechao
17851,M . labbè Haiiy
17852,M . LE SaoE
17853,lulius Syrenius
17854,lulius Sealiget
17855,Ludovicus XIll
17856,Luheio
17857,Lueiferiani
17858,Luellum
17859,Neorris
17860,Luelt
17861,Luererio
17862,Neoptolemus
17863,Neoneris
17864,M . MENDELSSOHN
17865,Neoni
17866,Neogericus
17867,M . Melch
17868,Lueretij
17869,MohaZium
17870,Lufit
17871,LUGDUNI
17872,Nenta
17873,Nenrton
17874,Nenotoniani
17875,M . Meibomius
17876,Nenoscese
17877,Mohaæltii
17878,MoHeophrstus
17879,Nenocrates
17880,Nenmtus
17881,Nenipè
17882,M . Mautina
17883,Lugeso
17884,Nen Ailantis
17885,M . Massy
17886,Luecretii
17887,Ludũt
17888,Neostri
17889,Neotio
17890,M . Muasa
17891,Neposs
17892,Nephtali
17893,Mohammede filio Ilaaci
17894,M . MONTGOLFIER
17895,Mohammed hen Isaac
17896,Neperum Scotum
17897,Mohammede Seniore
17898,Nepenthis
17899,M . MONTCOLFIEE
17900,Neotoricl
17901,Mohammedmi
17902,Ludoviciana
17903,Neoterieus
17904,Ludæmi
17905,Neotericæ
17906,LudovicusBabenstuber
17907,Neotericl
17908,Ludovieus
17909,Ludovieum Elzevirium
17910,M . Monfortius
17911,Ludovisit
17912,Neotentb Brunello
17913,Ludvr
17914,Neoteiiei
17915,Ludwell
17916,Neotandum
17917,Neotaii Scotista
17918,Lugsetius
17919,Nemtonus Princip
17920,lulius Prunianus
17921,M . Masehenbroëele
17922,LuinxTIM
17923,Luiod
17924,Luippe
17925,Nelula
17926,Moisani
17927,M . Marcel - lum
17928,M . Malius
17929,Moisen
17930,Nellorium
17931,Nellarm
17932,Luisergò
17933,NELIO SLADDO
17934,Moitamenili
17935,Luismodi
17936,LuisniT1vs
17937,M . Machinæ
17938,Nelei Philosophi
17939,Luisuam
17940,Neldelii
17941,Nejos
17942,Luitprindus
17943,Neitorius
17944,Neitonianæ
17945,Neitonianae
17946,Luivia
17947,Neitber
17948,MOIVEEUS
17949,Neiliam
17950,Lul lius
17951,Neme
17952,Moiran
17953,Nembrotus Noemi
17954,Luica
17955,Nemtoni Princi
17956,Nemtoni Opt
17957,Luhæ
17958,Nemt
17959,Moialis
17960,Nemrod
17961,M . MARTINI LEVS CHNERI Rectoris
17962,Moialin
17963,Nemorol
17964,Moihus
17965,Moili
17966,Luiavis
17967,Luiber
17968,Nemioniana
17969,Moimi
17970,M . MARTINI LEVS C
17971,Nemionus
17972,Moillart
17973,Neminalinm
17974,Luidr
17975,Luinia
17976,Neminaiid
17977,Nemge3
17978,Nemesio
17979,Luinim
17980,Luinini
17981,Nemerus
17982,Nemelsius
17983,Ludouicus de Rege
17984,Ludouicus de Morainuilliers
17985,P . ALæR
17986,Minosi
17987,Nicolao Huinga Groningano
17988,Luciantes
17989,Lucianũ XE Quintilianum
17990,Minsterus
17991,Lucida Ceti Mandibulà
17992,Lucietius
17993,Nicolaum Hillium
17994,Mintio
17995,Lucietio
17996,M . Épinus
17997,Lucifeum
17998,Luciferianoum
17999,Nicolaum Guicartum
18000,Minucium Felicem
18001,Nicolao Guiberro
18002,Nicolaus Gras
18003,M . Ægidius Strauchius
18004,M . àwamerdam
18005,Nicolaum Frobesium
18006,Minutius Fehix
18007,Minutius Felix
18008,Nicolao Floreimuoo
18009,Nicolai Ferrariæ
18010,Minutius Felix inOctavio
18011,Minutius Fœlix
18012,Nicolai Episcopi
18013,Miodæ
18014,Mion
18015,Luciferini
18016,Nicolao III
18017,Nicolao IV
18018,MMarchico
18019,Minorita
18020,M ARALDI
18021,Minervæ
18022,Minii
18023,Nicolaum Mpytepsum
18024,M AR TIN u s5
18025,M Ansveld
18026,Lucgrepus
18027,Nicolaus Monatdus
18028,M anichaus
18029,Minianus Rhodius Wolfferschausi - nus Hassus
18030,Nicolaus Monardus Tiai de Perro
18031,M ALEBR ANCHIUS
18032,Lucio Marco
18033,M Agnes
18034,Lucio Martio
18035,Luciau
18036,M agini
18037,Minon
18038,Nicolaus Maria Gennarus
18039,m Adin Doni nus
18040,Nicolaus Malebranchius Parisinus
18041,Minorem
18042,Lucianus Ludouicus Viues
18043,Nicolaus Malebranchius
18044,Nicolaum Magnum
18045,NICOLAI LISTINGH
18046,M 2ici Casparis Peuceri
18047,Lucianicas
18048,Lucianous
18049,M . Zachariæ Palthenii
18050,M . Zacharias Schneiderus
18051,M . Wols
18052,Nicolaum de Sapicha
18053,Nicolai Claudii Peiresii
18054,Mirandulæ
18055,Nicolau calmuec Copernitus
18056,Mirbridat
18057,Nicolaum Cabrum
18058,Miresitgni
18059,Mirhridot
18060,Luciqu
18061,Nicolai Co - pernici
18062,Nicolaus Buccherat Vester
18063,Nicolaus Boretus
18064,Nicolaus Bonetus
18065,Nicolaus Bion
18066,Nicolao Bernoullio
18067,NICOLAI BERNOULLI
18068,M . Vario
18069,Nicolai Barnabdi
18070,Nicolaus autem Damascenus
18071,NICOLAI ARTHOLDI
18072,Nicolao Arnu
18073,Nicolao Antonio Stelliolæ
18074,Mirhtidates
18075,Luciseriani
18076,Mirio iste Terentianus
18077,M . Valerio Levino
18078,M . Valerio
18079,Nicolaus AffrmarMassa
18080,NICOLAI ABRAHAMI GVISIAN
18081,M . Valerius Corvinus
18082,Lucippum
18083,Nicolaus Contarcnus
18084,Luciolus
18085,Lucili Bpicurus
18086,M . Wills
18087,Lucij Lactantij
18088,Lucij Murenæ
18089,Lucij Syllæ
18090,M . Wendelinus
18091,Nicolaus de Nysse
18092,Nicolaus de Nisla
18093,Miov
18094,miPazzi
18095,Lucilius Balbus
18096,Mipparcho
18097,Nicolaus de Cusa
18098,M . Weinrich
18099,Mippocratis
18100,Miranduluno
18101,M . WALEsS
18102,MIr
18103,Nicolaus de Boido
18104,Miraud
18105,M . Virgine
18106,Lucilio Vaninio
18107,Lucillo
18108,M . Victor
18109,Mirandalanus
18110,Lucilli Philalthei
18111,Mirandubanus
18112,Lucillus Philaltæus
18113,Lucinde
18114,Lucetne
18115,Nicolai Myicpsi
18116,Luceium
18117,M chaëlV
18118,Nicoletum
18119,Lucam Gauricum
18120,Nicoldus IV
18121,Lucas Gauricus Astrologus
18122,Mimermno
18123,Nicolavs Taurellus
18124,Nicolavs Hotentinas
18125,NicoLAVM 2
18126,NicolausEadem
18127,M Emini
18128,Mimonitm
18129,Nicolar Damasceni
18130,Nicolans Piso
18131,Lucas Gauricus Venetus
18132,Nicolans de Ne
18133,Lucas Gbinus
18134,Me dicus Cyprius
18135,Nicolans Copernicus
18136,Nicolan Scribonio
18137,Nicolalim Cusanum
18138,Nicolah
18139,Me dicum Clariss
18140,Nicolac
18141,Nicolaus à Wassenaer
18142,Nicolaus Zucchius
18143,Me cœn
18144,Lucas Ghin
18145,Nicolaus Zenetus
18146,M Chiffin
18147,Nicollb Pergana
18148,Nicolliciana
18149,Mimo Latino
18150,Nicretio
18151,Lucam de
18152,Nicęni
18153,Nicètas Syracusanus
18154,Nicæta
18155,MI Hagriss
18156,Milonę
18157,Nicæarchus
18158,Milt
18159,MAE GIANNINII Ferrariensis
18160,Nicæi Syracusii
18161,Nicæas Syracusetis
18162,Nicuwentitius i
18163,nicuno
18164,Luca de Colsa
18165,Milònem
18166,Nicotianæ
18167,M Gaspar Catalam
18168,Lucae Euangeliste
18169,Milychius
18170,Nicotatumlaum
18171,Nicoseus Hemmingius
18172,Ma gia Par
18173,M Frid
18174,Nicomeder
18175,Nicomedes
18176,Nicomachitun
18177,Lucas Euangelistacap
18178,Nicomachus Gerasenus
18179,Minadei
18180,Nicolaum V . Pontificem
18181,Luceia
18182,Minadoùs
18183,Ma branchius
18184,Lucius Vetus
18185,Lucas à Burgo
18186,Nicolai Raymari Ursi
18187,Nicolaus Princeps
18188,Nicolaus Polius
18189,Luca6
18190,LucamKrugerũ
18191,Lucan Crinemq
18192,Lucarinus
18193,Nicolao Poda
18194,Nicolaus Piso
18195,Lucasani
18196,Nicolaus Pilo
18197,Lucasiani
18198,Minerua
18199,Nicolaus Petterus
18200,M Baunes
18201,Nicolaus Petre
18202,Nicolai Papæ
18203,Minervà
18204,Lucauus
18205,LucbuN BATAVORUM
18206,Nicolaus Nicolai Isogæus
18207,M ARIOTTE
18208,Nicolaus Nico
18209,M ARIO TT
18210,Luccascrreus
18211,Luccaserr
18212,Mindeterusn
18213,Minderetus
18214,Nicolao Rengio
18215,m Cadmus
18216,m CARTESIUS
18217,Nicolai Uptoni
18218,Nicolaum Turonensem
18219,Nicolaus Tulpius
18220,MINARDO
18221,Nicolai Theophili Cimbril
18222,Mincrva
18223,Nicolao Taurcllo
18224,Ma carius
18225,Lucius Grillus
18226,Nicolaus Steno Danus
18227,Nicolaum siscem
18228,Nicolaus Siebenhaar
18229,Luca Langemantel
18230,Nicolaus Rummelius Cassellanus
18231,Nicolaus Sichensiaar
18232,Lucas Lellantius
18233,Minderei
18234,LUCA OOS T - DORPIO
18235,Nicolaus Serarius
18236,Nicolao Sennerto
18237,Nicolaus Selnecc
18238,Mus C H E NB ROECK
18239,M Bãneæ
18240,Luca Schacht
18241,Nicolaus Sapieha
18242,Lucius Seneca
18243,Lucius Tarquinius
18244,Luciter
18245,Lucke
18246,Nicolaus Abrahamius
18247,Miutius Feliz
18248,Ludimagistro
18249,Mithridatium
18250,Ludionum
18251,nheln t Haren
18252,ngustus Cæsar
18253,Ngelus
18254,Ludou
18255,Ludou ' e
18256,Mithræ
18257,Mitiolum
18258,Nfero
18259,MitLridat
18260,Neũiana
18261,Mitrius Aquis
18262,Mitto
18263,Mitylenæo
18264,Ludobp
18265,neòrgius Agricola
18266,Miuchaelis Mcicr
18267,Miuoiẽ
18268,Miusiini
18269,Neæssa
18270,Ludoicò Guarna
18271,NEÆNZL
18272,Ludolf
18273,Neæesi
18274,M . Scotistæ
18275,Nezo : ] Dislin
18276,Ludolpho
18277,Nhili
18278,Ludiliu
18279,M . SENEPIER
18280,Nic . Andry
18281,Mitho
18282,Lucæ18
18283,Lucæ3
18284,Nic . Copern
18285,Nic . Copemici
18286,Lucæs lFadingua
18287,Mithitdates
18288,Nic . Causia0
18289,Lucò
18290,M . SperLogium
18291,Lucĩ
18292,Nic . Cabeus
18293,M . Sperlingium
18294,Mithndatij
18295,nibald
18296,M . Speiliogius
18297,Mithrid
18298,Mithridares Rex Ponti
18299,Ludo vici Buccaf
18300,Nibridio
18301,M . SIGAUD DE LA FOND Leidae
18302,Nibhar
18303,Ludcuicum
18304,M . Sev . Boëẽthius Aristotelis
18305,Ludd
18306,M . Serra
18307,Ludibrium
18308,Nibel
18309,MIustinian
18310,Mivald
18311,Nic . de Cusa Cardinalis
18312,Nexwtonus
18313,Mllieti
18314,MlMartin
18315,Ludouicus I
18316,Ludouicus I . Imperator
18317,M . Robertus à Msia
18318,Newtonianœ
18319,Mlusa us
18320,Newtonianù
18321,Mlusselienbroeius
18322,M . Rhedi
18323,Newtonianâ
18324,M . Rasrtic
18325,Newtonianorum
18326,Newtonianisio
18327,Ludouic * Buccaferreus
18328,Newtonianarum
18329,Ludouicum Batuarum
18330,Newtonianain
18331,M . R E G N AXT E C H R I S T I N A
18332,Newtonus r inprinc
18333,NEWTON O
18334,Ludouicus Bucc
18335,MMagnan
18336,MMANUEL
18337,M . Puluis
18338,M . Puget
18339,Ludouico Buccarerreo
18340,Ludouicum Buccaserrum
18341,Ludouicus Carbo
18342,Newtoniens
18343,M . Rodolphi Goclenij
18344,Mlentor
18345,NEWTONUSS
18346,Ludolpho von Colln
18347,Mixaldus
18348,Mixzaldus
18349,Newtunus
18350,Newtson
18351,Miyrrhe
18352,Newtoui
18353,Newtosiana
18354,Ludonici Viuis Lud
18355,Newtonũ
18356,Newtonùs
18357,Mizaldus Memorab
18358,NEWTONVM
18359,Miũller
18360,Ludosicus
18361,Newtonus2
18362,Mlacrobio
18363,M . Scheib
18364,Newtonuse
18365,Newtonuni
18366,Newtonum<unk
18367,Newtonoĩ
18368,M . SAMUELI FU CHSIO
18369,LudoQuid
18370,M . Rouelle
18371,Newtonns
18372,Newtonl
18373,Newtoniunam
18374,Mitbridat
18375,Nic . Golòmanne
18376,NICOLAI ABRAH
18377,Mislile
18378,Nicodè
18379,M . THOMA CoxEs
18380,Lucretius Cicerone
18381,Lucretia Collatina
18382,M . Thomas I
18383,Lucretius de Tertã
18384,Mischenbroekii
18385,Nicocreontis
18386,Mischnæ
18387,Misee
18388,Nichomochi
18389,Misel
18390,Nichomari
18391,M . THOBIAS SALANDER
18392,Nichollss
18393,Lucretius Epicureus
18394,Mishanam
18395,Misiæeiem
18396,Nicholas Bacon
18397,nICHMANNI
18398,Mislerum
18399,Nicetæ
18400,Lucretius G
18401,Lucretius Poeta
18402,Nicetâ Syracusio
18403,Nicetq illiusSyracusani
18404,Lucretius æ
18405,Lucretde
18406,Nicero ∣
18407,Nicodẽme
18408,Nicoiao Guiberto
18409,Lucretius Carus
18410,Mirro
18411,Nicolao 2
18412,Lucr
18413,Nicolai - Hipponeulis
18414,Nicolaus a Wassenaer
18415,Nicolao I
18416,Lucratius
18417,Mirnach
18418,Miror
18419,Nicol Taurellus
18420,Nicol Monard
18421,Nicol Konnt s
18422,Nicoli Hanipeli
18423,Lucrenus
18424,Nicola Floicutiuusaet
18425,"Nicol , Cabeus"
18426,Nicolas Damasceno
18427,Nicol Cæbeum
18428,Miso cacus
18429,Nicol Copernici
18430,Misaelem
18431,M . Tullius Cicero
18432,Lucrerii
18433,Nicol Cabeus Quæst
18434,Misaldum
18435,M . ToaLDO
18436,Nicol : Taurellus
18437,Nicol . de Orb
18438,Miscel
18439,Nicephorus Gregoras
18440,Nicephorus Constantinop
18441,M . Spetlingium
18442,Nicephoro Callisto
18443,M . Sturm
18444,Lucrettus
18445,Lucretuis Democ iti
18446,nicalis
18447,Nicu w entitic
18448,Lucrèce
18449,NIC OLAI BARTHOLDI
18450,Nico LAVS SAPIE u A
18451,M . Sthoockii
18452,M . Stephano
18453,NICO LA U S BARTHOLDI
18454,Lucrêce
18455,Nic . à Cusa
18456,Nic . Zucchii
18457,Lucset li6
18458,Nic . Tautellus
18459,M . sspinus
18460,Nic . Taurel
18461,Mitandul
18462,Mitandulainsit
18463,Nic . Steno Ep
18464,LUCæ VAN VOORST
18465,Nic . Perottum
18466,Nic . Monardis
18467,Lucæ1
18468,Nic . Machiavillus
18469,Nic . Guibertũ
18470,Mitbridanjont
18471,Lucæ12
18472,Lucretshislib
18473,Lucretli
18474,Misvici Boleeu
18475,M . sÉriNUS
18476,Mislionis
18477,Lucretiam ColIatini
18478,M . Taillius
18479,Lucretig
18480,Misnici
18481,Lucretil
18482,Misocacus
18483,Lucretin
18484,Lucretiopla
18485,Nicepho - sus
18486,Niceph
18487,Nicepb
18488,Missonio
18489,Niceh
18490,M . suftinian
18491,Niceas SYracusius
18492,Niccta Syracusanus
18493,Niccphorus
18494,Niccol
18495,Misti
18496,Niccum
18497,Nicator
18498,Nicasius
18499,Mistianis
18500,Lucretiæ
18501,M . sèpinus
18502,Nicandro Colophonio
18503,Lucretiúsque
18504,Moly V
18505,M . l ' Abbè Haïy
18506,Lupi Maerin
18507,Muscbenbrokio
18508,Lœvvenh
18509,MuSC HENBRC KIO
18510,Musco Cornelij Agrippæ
18511,M . de Sauvage
18512,Lũli Cartes
18513,Muscus
18514,Musaæi
18515,M a DALENAVILHELMI
18516,Musa Brasauolus
18517,M I N UM NTON
18518,M U SS C H EN B ROEKTUS
18519,M . DE SAINTIacques
18520,Morisonii
18521,Murzũa
18522,M E TH OD O D I AL OGVS
18523,Muryi
18524,Murtineæ de Prado
18525,M ) Magnetem
18526,M . DE RÉAUMUR
18527,"M , Huguens"
18528,"M , Kracgenstein"
18529,M . de Reita
18530,"M , Malpighio"
18531,Murtiali
18532,"M , Vialet de Fine"
18533,Morisvs
18534,Mursihus Fiscinus
18535,M . de Montesquiçu
18536,M - dius Fidius
18537,Muscarenia
18538,Musceat
18539,Molybdena
18540,Musch cnbroecikius
18541,Muscheubroẽk
18542,Morhotsii
18543,M . Darid Cbristiani
18544,Morinus Regius Mathematicus
18545,Muschenbrork
18546,Muschenbroesi
18547,Læuum
18548,M . Daniel Svventerus
18549,Læuinus
18550,Moriottianũ
18551,LæviII
18552,M . Daniel Bernoulli
18553,Lævin
18554,Lævinus Lemnius
18555,Muschenbroecltius
18556,Muschenbroechius
18557,M . DALRYMPLE
18558,M . Dacier
18559,LævisSpecie
18560,Lęgati Caroli Colberti
18561,Lęibnitium
18562,M . De » SaussuRE
18563,Muschenbrocekĩo
18564,Lęvs
18565,Muschen - broeckio
18566,Muschen
18567,Lœneisius
18568,Muschembroekii
18569,Morisanns Pærrum Arin
18570,Murpurg
18571,Murisesii
18572,Me - D Michaẽl Medina
18573,Ma - gismus
18574,Murat
18575,M . ALEXANDRO de B I E
18576,M . Aliud
18577,Murandulæ
18578,M . DE MATRAN
18579,Morsiia
18580,Murandulanus
18581,M . Aliuâ Fuchsi
18582,Muraldi
18583,Muras Hiltor
18584,Mure
18585,Munthæ
18586,M . Aluarcr
18587,Muntanus
18588,M . alyncriso
18589,M . Anronius Genuã
18590,M . DE LUG
18591,Munpurso
18592,Munderking
18593,M . Antonius Genua
18594,Mundellam
18595,Mortahium
18596,M . Antonius Muretus
18597,M . Antonio Ianuæ
18598,Mortier
18599,Mortinus
18600,Mundelheim
18601,Mundi Opisex
18602,Morychi
18603,M . ALBERTO GRAVVERO
18604,M . Alagnes
18605,M . Adamus Ludovieus
18606,M . ' DE BUFFON
18607,Mus - kembroekius
18608,M . de Montesquieu
18609,Ma - nbimm strium
18610,Morlandiani
18611,Muriot ns
18612,M . I ' Abbé de la Caille
18613,M . I . A . DE Luc
18614,Murimus
18615,Mornans de Verit
18616,Morneum Plesseum
18617,Muriilio Ficino
18618,M . a Fetre
18619,Muricnus
18620,M . - NEW
18621,Murciap
18622,Morosi
18623,Morosior
18624,Morpheus
18625,M . 5tahlium
18626,Muretusetiã
18627,M . ABDIA TREV
18628,M . Abdias Trew
18629,Muresius
18630,M . de Mercatello
18631,M . Acilio
18632,Morsen
18633,Muremqiuę
18634,Murciæ Cabero
18635,MusckenbroeEius
18636,Lætior
18637,Morhosii
18638,Lysippus
18639,Lyrâ
18640,Mussebenbroebius
18641,Musschonbroekius
18642,Musscheuùsroekii
18643,Musschenò
18644,Lysan
18645,Lysander
18646,M . Erasmo ScuMID
18647,M . ERASMO RAVC HS
18648,Musschenubroechius
18649,Musschenoechins
18650,MUSSCHENIROERIUM
18651,M . EPvus
18652,Moreanæ
18653,M . Epruus
18654,Lysias
18655,Lyside
18656,MORELLE
18657,Musschenhroelio
18658,M . EprNus
18659,Musschenhroecso
18660,Musschenhroeck
18661,Morelliana
18662,Morellianæ
18663,MUSSCHENEROER
18664,Lysidis Philosophi
18665,Lysigppus
18666,M . Elao
18667,Moren
18668,Lyrm
18669,Lyranin
18670,Mussebenbroel
18671,Morbosfium
18672,M . F . G . MauricE
18673,Morbiocculnus
18674,Mussipontani
18675,Morbofius
18676,M . Exijs
18677,M . EVGERSDYK
18678,Mussenbroetii
18679,Mussenbroehii
18680,Lynxaus
18681,Mussenbrkium
18682,MussemSgirœkii
18683,Lyon of
18684,Mussembrœchium
18685,Lyonnet
18686,Musseenbroe
18687,Mussembrœch
18688,Mussembroeck
18689,Mussehentroek
18690,Mussehenbrotius
18691,MussehenbroeLio
18692,Lypotbesin
18693,Morcia
